t,xPred,yPred,xPrey,yPrey
31.4333333333333,1281.141,878.1068,1181.1614,1422.6658
31.4416666666667,1279.4459,886.7816,1181.5396,1423.5153
31.45,1277.1486,892.6605,1180.9849,1422.0245
31.4583333333333,1277.6472,898.9383,1181.1291,1422.6368
31.4666666666667,1276.7459,901.6305,1181.5073,1423.4863
31.475,1276.2434,905.9141,1180.7186,1423.6337
31.4833333333333,1275.7409,911.5976,1180.632,1423.5471
31.4916666666667,1275.4378,919.0719,1181.0134,1422.9924
31.5,1274.5365,923.9577,1181.1576,1422.9026
31.5083333333333,1273.8346,929.0429,1180.5997,1423.5149
31.5166666666667,1272.5384,932.5328,1180.5131,1423.6623
31.525,1271.8365,938.2123,1181.1286,1424.0437
31.5333333333333,1271.3379,942.4959,1181.2728,1423.2518
31.5416666666667,1270.8354,948.1754,1180.4841,1423.396
31.55,1270.3368,954.856,1180.3975,1423.5434
31.5583333333333,1269.4355,959.5424,1180.3109,1423.6908
31.5666666666667,1269.1324,964.4242,1180.6923,1423.8382
31.575,1268.6338,966.7136,1180.3716,1423.2803
31.5833333333333,1267.9319,970.9972,1180.285,1423.1937
31.5916666666667,1267.4333,976.0824,1180.4324,1423.3379
31.6,1267.3296,981.7659,1180.3458,1423.0172
31.6083333333333,1265.4312,985.0524,1180.2592,1423.1614
31.6166666666667,1265.3275,988.7417,1180.1694,1423.0716
31.625,1264.4262,996.4154,1180.0796,1422.7477
31.6333333333333,1262.5278,1000.699,1179.5217,1423.36
31.6416666666667,1261.8259,1005.7803,1179.6691,1422.5713
31.65,1261.1279,1010.6621,1179.8165,1422.0166
31.6583333333333,1260.6293,1015.5439,1179.9607,1421.6927
31.6666666666667,1259.5285,1022.0211,1179.1688,1422.0741
31.675,1259.2254,1025.511,1179.547,1418.9419
31.6833333333333,1258.7229,1030.1934,1179.6944,1417.4479
31.6916666666667,1257.8216,1032.8816,1175.8633,1415.255
31.7,1257.5225,1039.7616,1172.8711,1416.2121
