t,xPred,yPred,headPred,xPrey,yPrey
0.182,1.48385476919585,2.09341695362011,-2.28907305256704,7.5706189833735,1.36314054814395
0.184,1.48175352484453,2.104230321878,-2.28862378097994,7.56673525671721,1.36012442694818
0.186,1.47738490487363,2.12029716264864,-2.28788111969376,7.56293247133963,1.35711571219393
0.188,1.471175285927,2.1308477443392,-2.28685095830866,7.5592031120465,1.35410131617019
0.19,1.46390519403727,2.13693849744133,-2.28554806436092,7.55553610020621,1.35106930047013
0.192,1.45658650007603,2.1456814737405,-2.2839931316004,7.55191998244977,1.34800914101793
0.194,1.44994069434755,2.16652729605851,-2.28221685033149,7.54834429956023,1.34491291550031
0.196,1.44481540323039,2.19350645124907,-2.28025860466739,7.5447999856851,1.34177632597785
0.198,1.44218577075043,2.20986881681054,-2.27816024456728,7.54128134884373,1.33860228752441
0.2,1.44243226819469,2.20134426315207,-2.27596025277014,7.53778949146487,1.33540420648873
0.202,1.44517267249387,2.16886336295012,-2.27370240470968,7.53433309897933,1.33220154379965
0.204,1.44950067871338,2.13440887531565,-2.27143447684966,7.53092839939311,1.32902359563453
0.206,1.45470648473272,2.10543669835723,-2.26919887641337,7.52759892958186,1.32591273867551
0.208,1.45981641563328,2.08710628439665,-2.26703241479576,7.52436669519692,1.32291351190325
0.21,1.46413409603113,2.08068062942778,-2.26496607778601,7.52124956957465,1.3200634470129
0.212,1.46731342895844,2.08034598502126,-2.26302552432758,7.51825783613854,1.31738498982598
0.214,1.46917413583642,2.0808513950397,-2.26124512473437,7.51539234091801,1.31488117776012
0.216,1.46975611530389,2.07858777933074,-2.25966989523209,7.51265100976327,1.31254489488324
0.218,1.46957818790632,2.07107673230367,-2.25835277495011,7.51003184244118,1.31036389172345
0.22,1.46934337155855,2.06532339991011,-2.25734005163639,7.50753510808272,1.30832469882568
0.222,1.46906221522798,2.05956128363021,-2.25665921281941,7.5051647802678,1.30641593662082
0.224,1.46857173197225,2.05251805480938,-2.25631375257305,7.50292481032899,1.30462781566846
0.226,1.46765848243538,2.04711944731126,-2.25629836660104,7.50081681469182,1.30295122211153
0.228,1.46617169890912,2.05555197637459,-2.256589478386,7.49883933464556,1.30137680902109
0.23,1.46387593190557,2.0675477720013,-2.25711748701228,7.49698967360234,1.29989688979235
0.232,1.46093413349996,2.074005457868,-2.25775461251196,7.49526682558016,1.29850717352156
0.234,1.45776085732281,2.0734931849383,-2.25836161060129,7.49366986722088,1.29720611197404
0.236,1.45525369392706,2.06788526145561,-2.25883608706307,7.49219661625361,1.29599244084987
0.238,1.45443730016539,2.06466104601316,-2.25907004207646,7.49084382967225,1.29486459429585
0.24,1.45560823711175,2.07990750035678,-2.25901799031917,7.48960848517099,1.29382230234763
0.242,1.45827011578749,2.10703476277427,-2.25869146852016,7.4884873175243,1.29286737641468
0.244,1.46210870723934,2.12555453481459,-2.25814466849837,7.48747105476985,1.29199931151795
0.246,1.4668591302905,2.11841815468276,-2.25747682808843,7.48654537111278,1.29121096669543
0.248,1.47158502622468,2.10059029913646,-2.25683346018686,7.48569275800772,1.29048927836775
0.25,1.47548834946278,2.08346420767882,-2.25636553767731,7.48489383344904,1.28981745473878
0.252,1.47822647547773,2.06519872725398,-2.25617716147936,7.48412831456743,1.28917629406568
0.254,1.47985182081646,2.04714702649543,-2.25632241355756,7.48337592202663,1.28854543833312
0.256,1.48056957994069,2.02842956513082,-2.25680758877269,7.48261683373817,1.28790394294214
0.258,1.48068599189003,2.01274175492462,-2.25759270480267,7.48183159346529,1.2872291428778
0.26,1.4809135170968,2.01235459338031,-2.2585973434868,7.48100243755909,1.28649900765775
0.262,1.48183986753792,2.0214206940635,-2.25969595238336,7.4801143393326,1.28569438915994
0.264,1.48315584350995,2.02264936056799,-2.2607588043024,7.47915561642539,1.28480006482479
0.266,1.48466851116139,2.01669086558709,-2.26166883996934,7.47811867680669,1.28380575415913
0.268,1.48630108764296,2.01713108727005,-2.26232867584408,7.47700077132489,1.28270747031951
0.27,1.48779035981063,2.03329620037214,-2.26262735809326,7.47580494374871,1.28150931386794
0.272,1.48852746734793,2.04394765905641,-2.26244499565674,7.47454111551695,1.28022542457633
0.274,1.48821773996959,2.03658437815361,-2.26169359970155,7.47322727569785,1.27888206114483
0.276,1.48713856983905,2.01311778035315,-2.26030663218273,7.47188906404541,1.27751712319823
0.278,1.48594962966341,1.98961727920517,-2.25822877687777,7.47055385407673,1.27617063148038
0.28,1.4850170630881,1.98876045704577,-2.25547585754081,7.46924626156584,1.274877592562
0.282,1.48420783740891,2.012464311062,-2.25213112544149,7.46798431800898,1.27366217385395
0.284,1.48286271468142,2.03603599305675,-2.2483487001971,7.46677917726246,1.2725378905771
0.286,1.48039376965848,2.04665904447788,-2.24434290860981,7.46563639952728,1.27150951481935
0.288,1.47652634975108,2.04457884196767,-2.24035876667468,7.46455691602384,1.27057482694901
0.29,1.47133485562043,2.0395712950141,-2.23664367515946,7.46353783863733,1.26972624519142
0.292,1.46495471153277,2.0284662196856,-2.23339205379394,7.46257327051588,1.26895211324953
0.294,1.45759515966172,2.00087262136423,-2.23072244845153,7.46165493719595,1.26823752479271
0.296,1.4494550176974,1.96024470084615,-2.22865655413562,7.46077278820602,1.26756544275705
0.298,1.44106830282273,1.92844186090197,-2.22711424742643,7.45991560374299,1.26691753576459
0.3,1.43261122581761,1.91314839185781,-2.22596752452336,7.45907151194255,1.26627489549189
0.302,1.42412537020345,1.91340432153084,-2.22506405727691,7.45822844129441,1.26561864464752
0.304,1.41533317057809,1.92245450745269,-2.22424212875187,7.45737465124433,1.26493075922614
0.306,1.40593484525849,1.93089189346431,-2.22330051274366,7.45649931404827,1.26419473560319
0.308,1.39577607188283,1.93059266737073,-2.22201883786693,7.4555931860437,1.26339653633777
0.31,1.38494905972819,1.9293317533824,-2.22016156821669,7.45464927464897,1.26252559751973
0.312,1.37393647080748,1.93044170312516,-2.21746612465811,7.4536636937507,1.26157612323151
0.314,1.36353271787693,1.93035451907997,-2.21366713099865,7.45263655745077,1.26054843941726
0.316,1.35414164149047,1.92722546163868,-2.2085726745515,7.45157304691949,1.25945059578621
0.318,1.34571796641964,1.92386962413436,-2.20204486420624,7.45048445370481,1.2583001029362
0.32,1.33837284741714,1.91564677483569,-2.19402294850916,7.44938802897839,1.2571235993089
0.322,1.33206875241108,1.90829375591379,-2.18450980128335,7.4483015168717,1.25594824748525
0.324,1.32682111842445,1.90338869656602,-2.17352064195267,7.44723956765421,1.25479576915876
0.326,1.32248150885295,1.90475210043444,-2.16107608181559,7.44621283777197,1.25368166589334
0.328,1.31908786114379,1.90869010324127,-2.14719945706428,7.44522840046408,1.25261621219919
0.33,1.31661702765365,1.9136231711693,-2.13190607923327,7.44429029091023,1.25160571799689
0.332,1.31530528921372,1.91461716481142,-2.11523945191125,7.44339972038612,1.25065314786362
0.334,1.31526275412099,1.91044365083318,-2.09720278919437,7.44255564900459,1.24975913644352
0.336,1.31641347842809,1.90766063009702,-2.07790576181167,7.44175545389806,1.24892314861519
0.338,1.31849598750053,1.91365723043952,-2.05753326939236,7.44099518328928,1.24814400055779
0.34,1.32128113657939,1.92073860863582,-2.0363444208288,7.44026994888548,1.24742025665425
0.342,1.32456480937989,1.92951364078248,-2.0147751264139,7.43957370137795,1.2467492076425
0.344,1.32835822634063,1.92641666888259,-1.99345399402732,7.43889878681671,1.24612501405166
0.346,1.33255647209136,1.90907742860915,-1.97316187574912,7.43823629809052,1.24553894865287
0.348,1.33665045682239,1.88783957534834,-1.95466131248177,7.43757645702261,1.24498004918613
0.35,1.33985628340841,1.87319635813836,-1.93868249467048,7.43690902309509,1.24443579413483
0.352,1.34166662733387,1.86601677425752,-1.92585188429718,7.43622366025747,1.24389259707625
0.354,1.34218175107962,1.86716824229835,-1.91654672422783,7.43551028538732,1.2433362979554
0.356,1.34180383100501,1.8711749501484,-1.91088386291093,7.4347595529725,1.2427528985652
0.358,1.34103918423567,1.87109093035083,-1.90874280285467,7.43396328996137,1.24212927630235
0.36,1.34011649873377,1.86997996309977,-1.9100275805092,7.43311496886602,1.24145392295132
0.362,1.33949841257179,1.86801123238098,-1.91472677949089,7.43221047615973,1.24071806666361
0.364,1.33964916463094,1.85961222002599,-1.92281897272445,7.43124880294686,1.23991681700923
0.366,1.34057104151542,1.84910650289943,-1.93412822153101,7.43023277983075,1.23905019170414
0.368,1.34221152712559,1.84078094036212,-1.94792231006534,7.42917001397151,1.2381244803972
0.37,1.34459887773114,1.83595455576847,-1.96295074467685,7.42807380273001,1.23715378860525
0.372,1.34771842227727,1.83373840133001,-1.97762398223355,7.42696309961295,1.23616034196177
0.374,1.35155011047435,1.8326457779854,-1.99027264100916,7.42585943753256,1.23517046334486
0.376,1.35606309929711,1.83166369483435,-1.99917678096258,7.42478292406346,1.23420875574616
0.378,1.36115555889786,1.83080142118882,-2.00271771031486,7.42374976122238,1.23329413478476
0.38,1.3665521011906,1.8309638874783,-1.99957326056217,7.42277197635678,1.23243952419253
0.382,1.37197239673327,1.83315507959568,-1.98877082877679,7.42185790761446,1.23165278919051
0.384,1.37746516377018,1.84109958734705,-1.96973236787243,7.42101247596284,1.23093731995813
0.386,1.38329678584292,1.8567018509207,-1.94230358155697,7.42023756237759,1.23029263122266
0.388,1.38989898670828,1.87700640578718,-1.90670063524857,7.41953251125027,1.229715173023
0.39,1.39793321266605,1.89758120321004,-1.86309734532317,7.41889456164313,1.2291991297197
0.392,1.4075061817808,1.91728108114627,-1.81195899568732,7.41831925935155,1.22873701206794
0.394,1.41815387895829,1.93104265327441,-1.75398618586306,7.41780083945568,1.22832032065591
0.396,1.4296050306125,1.93827444005414,-1.69031569619217,7.41733247916074,1.22794000307239
0.398,1.44176503227734,1.93746841953676,-1.62239153442136,7.41690659698629,1.22758680902812
0.4,1.45447569962016,1.9298004440834,-1.55165683142225,7.41651521836637,1.22725164865739
0.402,1.46749674396296,1.91773654471463,-1.47941238009862,7.41615024523203,1.22692581367524
0.404,1.48043410546535,1.90210575373472,-1.40699380137914,7.41580358537896,1.22660107730433
0.406,1.49289391835278,1.88949805584631,-1.33582275083947,7.41546730701332,1.22626982237648
0.408,1.50469735158853,1.89028903492057,-1.26728625836995,7.41513387913896,1.22592516732455
0.41,1.5161236575962,1.89903875832034,-1.20259023445987,7.41479638809964,1.22556128225247
0.412,1.52767802246425,1.90836689430934,-1.14275690989223,7.41444879035103,1.22517357177247
0.414,1.5396703522058,1.91563660169396,-1.0886299429518,7.41408615617605,1.22475891363898
0.416,1.55246610803734,1.92240719219794,-1.04089076498369,7.41370483198259,1.22431571528945
0.418,1.56608399787615,1.93392480065624,-1.00010281623032,7.41330261786018,1.22384415143395
0.42,1.5799188086678,1.96685778179273,-0.966536680638639,7.41287891176611,1.22334611598166
0.422,1.59268577522899,2.04031518244636,-0.940117692297243,7.41243499275026,1.22282558099687
0.424,1.60321717598287,2.11313629938217,-0.920562603843704,7.41197433906996,1.22228929218682
0.426,1.61058386668406,2.12128952470687,-0.907410470124996,7.41150300600391,1.22174734664787
0.428,1.61483841367064,2.12172107701089,-0.899991196351313,7.41102948376106,1.22121243370612
0.43,1.61602008890156,2.10717165659414,-0.89747783405946,7.41056296898884,1.22069680479608
0.432,1.61428284139396,2.01204483371102,-0.898973274255324,7.4101112718944,1.22020990173639
0.434,1.61065297569802,1.90321072461067,-0.903586749555787,7.40968064061582,1.21975850032865
0.436,1.60609460971804,1.83403847452341,-0.910531490516364,7.40927608111723,1.21934727368256
0.438,1.60133816888006,1.81596645986833,-0.919142127874897,7.40890147235345,1.2189791149145
0.44,1.59722273618946,1.82673956762362,-0.928835672203587,7.40855972024051,1.21865547916264
0.442,1.59457144020954,1.84365957451321,-0.93902966713474,7.40825305113292,1.21837671737837
0.444,1.59421703167521,1.84165145416353,-0.949209281335956,7.40798303597677,1.21814206392255
0.446,1.59625653861808,1.82311446691685,-0.958879601055187,7.4077508402619,1.21795014917403
0.448,1.60025875151493,1.81475056698182,-0.967677473219495,7.40755722687409,1.21779914417106
0.45,1.60638724380437,1.82392074638699,-0.975427480545875,7.40740270334634,1.21768700909276
0.452,1.61510993731599,1.84396060615017,-0.982098667143812,7.40728747235931,1.21761142398979
0.454,1.62724860523132,1.84846368285023,-0.987762287200601,7.40721148604645,1.21756989716662
0.456,1.64300589267226,1.83259117691008,-0.992589408682672,7.40717443371613,1.2175599434898
0.458,1.66189835755702,1.78989774638402,-0.996818474271549,7.40717579394196,1.21757922517839
0.46,1.68234395498848,1.73850265158806,-1.00074311673144,7.40721465026277,1.21762530173373
0.462,1.70238727340193,1.69797360103941,-1.0046640941728,7.40729001718886,1.21769597678398
0.464,1.72079522573,1.67210156567965,-1.00877691463573,7.40740078728419,1.21778930714801
0.466,1.73702580707478,1.65684947353464,-1.0131268356027,7.40754582394656,1.21790381448211
0.468,1.75079062308384,1.64802447706024,-1.0175812158743,7.40772363814136,1.21803800868826
0.47,1.76196205341556,1.6432373733432,-1.02180965899493,7.40793240953238,1.21819067885679
0.472,1.7704674119963,1.64259541624952,-1.0253833637929,7.40816979067017,1.21836070243258
0.474,1.77638778261789,1.64303435025648,-1.02790092031616,7.40843304592392,1.21854711248371
0.476,1.78009382318406,1.64103162533982,-1.02908604423024,7.40871875524148,1.21874857555996
0.478,1.78190082780816,1.63543578726233,-1.02886420036845,7.40902281864214,1.21896360090192
0.48,1.78226153176297,1.63229177668428,-1.02734750330729,7.40934020209363,1.21919025379299
0.482,1.781964628478,1.63522335795597,-1.02479665283508,7.40966479555608,1.21942600168114
0.484,1.78182969397773,1.63934877277027,-1.02161534498982,7.40998913968974,1.21966742826423
0.486,1.78211986911186,1.64584352614442,-1.01831947205009,7.41030423700244,1.21990984242867
0.488,1.78278306007461,1.66116721189947,-1.01537445782867,7.41059915407803,1.22014647520049
0.49,1.78372566918592,1.68326420119491,-1.01310824595612,7.410861091804,1.22036879328785
0.492,1.78477042430617,1.7016849323079,-1.011651649175,7.4110754897819,1.22056659975974
0.494,1.78606834531213,1.69868809994936,-1.01101329675368,7.41122592936789,1.22072766857926
0.496,1.78816073547727,1.68122558139988,-1.011214438295,7.4112943346768,1.22083786990747
0.498,1.79088453450581,1.6629400357073,-1.01221207332003,7.41126133133612,1.22088149467157
0.5,1.79412189021468,1.64865012413905,-1.0139226443939,7.41110706951429,1.22084198197611
0.502,1.79785872374582,1.63808191378559,-1.01624552017704,7.41081154927753,1.22070195903969
0.504,1.80131296989633,1.63099680774298,-1.01906218826732,7.41035512315037,1.22044358399601
0.506,1.80376571999662,1.6268275599554,-1.02228435573856,7.40971903930108,1.22004906551717
0.508,1.8048181200644,1.62448243628161,-1.02575578486561,7.40888618947257,1.21950125634484
0.51,1.80438083798675,1.62313137868574,-1.02935176622974,7.40784212010289,1.21878453066527
0.512,1.80271232721824,1.62052099405636,-1.03299022395936,7.40657691312053,1.21788675761712
0.514,1.80014616112109,1.61372538759332,-1.03658145437571,7.40508802950979,1.21680221898727
0.516,1.79625306820759,1.6076822667978,-1.0400482415496,7.40338200479273,1.21553345731606
0.518,1.79080318340718,1.60728333053329,-1.04335082362267,7.40147595431816,1.21409309222384
0.52,1.78418774280205,1.61577668038041,-1.04645399578132,7.39939939188055,1.212506069399
0.522,1.77727769586925,1.63193992801877,-1.04927463952436,7.39719610811986,1.2108120064436
0.524,1.77099215164004,1.64371043730819,-1.05172300864963,7.39492627434928,1.20906785929029
0.526,1.76656651855492,1.63143175682655,-1.05373185200398,7.3926624836756,1.20734441612597
0.528,1.76432413764185,1.60010427793993,-1.05525430809001,7.39046667103261,1.20570198244906
0.53,1.76383776452891,1.57109046852783,-1.05625238740478,7.38838410393308,1.20418199072458
0.532,1.76445614607798,1.55658606824177,-1.05665071401985,7.38644554212808,1.20280948000238
0.534,1.76559805003819,1.55421026394537,-1.05631779198879,7.38467052794821,1.20159745947705
0.536,1.76680742184993,1.55790951608366,-1.05509069471188,7.3830695093193,1.20054967505595
0.538,1.76816390689764,1.56274738521025,-1.05279346498553,7.38164558655027,1.19966287297475
0.54,1.76992280396464,1.56144169141051,-1.04939849573841,7.38039598964849,1.19892857556708
0.542,1.77220141981998,1.54665946726816,-1.04507434409431,7.37931338743776,1.19833450851384
0.544,1.77461377045538,1.52870598994832,-1.04019294246564,7.37838688711581,1.19786580582866
0.546,1.77677840421591,1.51300341994188,-1.03531529953921,7.37760300651563,1.19750608086641
0.548,1.77826015537015,1.50474004847549,-1.03103613933512,7.37694647303681,1.19723807621231
0.55,1.77915122376417,1.50205081380736,-1.02790289501426,7.3764008237178,1.19704414461074
0.552,1.77979265352258,1.50195782526583,-1.02635676420606,7.37594890060689,1.19690659112933
0.554,1.78052503564593,1.50286160564903,-1.02656824732279,7.37557323211321,1.19680792983427
0.556,1.78168191021,1.50193248880435,-1.02842595138981,7.37525642265383,1.1967311754246
0.558,1.78349820123984,1.49602867313103,-1.0315898674922,7.37498141143467,1.1966599992889
0.56,1.78600277854043,1.49172883369274,-1.03558187035744,7.37473182766693,1.19657898098625
0.562,1.78933772443987,1.49138585337277,-1.03974284007605,7.37449213247021,1.19647360375689
0.564,1.79372242527315,1.49482610849882,-1.04340801581965,7.37424777372894,1.19633033413275
0.566,1.79952986422628,1.49398127373709,-1.04598700627198,7.37398534369069,1.1961366993711
0.568,1.80681198762837,1.48911983561491,-1.04710733945806,7.37369270189863,1.1958814088334
0.57,1.81532886296376,1.48311209709929,-1.04658376972467,7.37335916886832,1.19555458590807
0.572,1.82484075194523,1.46895837013254,-1.04437226531782,7.37297578988226,1.19514815261117
0.574,1.83470354654302,1.45005156050787,-1.04053001034848,7.37253558822039,1.19465620527924
0.576,1.84416444177272,1.42783734881016,-1.03516679532987,7.37203398717005,1.19407557427937
0.578,1.85242614082934,1.40716620036034,-1.02844179442285,7.37146926393512,1.19340653324165
0.58,1.85882308109618,1.39675393664529,-1.02053473739607,7.37084306625711,1.19265355140619
0.582,1.86324912469163,1.39320735710196,-1.01160947914815,7.37016121596282,1.19182626721833
0.584,1.86567668109795,1.39962282099509,-1.00217842261924,7.36943449653499,1.19094114447223
0.586,1.86649946916474,1.4103143110325,-0.993110447582247,7.36867936621838,1.19002287704501
0.588,1.8661003793472,1.42281353450358,-0.985013477863154,7.36791735498209,1.18910363510095
0.59,1.86484309548588,1.43727049905898,-0.978158163192783,7.36716916223999,1.18821405154168
0.592,1.86349588807852,1.43607647146318,-0.972621310663908,7.36645076456156,1.18737727316949
0.594,1.86219680699531,1.42198690604375,-0.968315988988624,7.36577282173051,1.18660852814755
0.596,1.86059838181182,1.40516914866699,-0.965095335928642,7.36514189873112,1.18591665955762
0.598,1.85825297188946,1.39642665016321,-0.96277041411122,7.36456131954561,1.1853054741708
0.6,1.85514530687392,1.40598739024767,-0.961144294091534,7.36403175057783,1.18477468930182
0.602,1.85188291229211,1.43218651895446,-0.96004480328137,7.36355170653146,1.18432089551061
0.604,1.84960434959871,1.45245253459787,-0.959307170876444,7.36311799105959,1.18393833417676
0.606,1.84896277358625,1.46110767791873,-0.958802365993871,7.36272619144897,1.18361969690182
0.608,1.8503146735422,1.45377772037204,-0.958451825962777,7.36237102110457,1.18335662131242
0.61,1.85349705169298,1.44053502301708,-0.958217541749457,7.3620466059478,1.1831400748015
0.612,1.85825953346793,1.42070638169123,-0.958061656447601,7.36174669394114,1.18296061844058
0.614,1.86388619621369,1.40139932162648,-0.95793437642964,7.36146496391919,1.1828087233449
0.616,1.86965640595146,1.38514886065292,-0.957774710351117,7.36119517830952,1.1826749771561
0.618,1.87482883250493,1.37370564199082,-0.95751006822814,7.36093134330338,1.18255024204134
0.62,1.87875632765326,1.372763703651,-0.957056624591954,7.3606678305096,1.18242584777148
